(12,7)	(10,13,80.01);(12,8,41.08);(12,9,65.37);(12,11,80.18);(13,6,64.24);(13,11,174.79);(14,4,134.56);(15,10,128.09);(15,11,155.79);(15,17,35.81);(15,21,33.21);(18,6,58.84);(18,7,58.13);	(6,3,269.08);(6,4,264.23);(7,3,229.91);(7,4,222.93);(7,5,215.56);(8,3,187.38);(8,4,176.95);(8,5,169.81);(8,6,166.18);(8,7,166.28);(9,7,73.52);(10,6,58.02);(11,7,22.21);(12,5,47);(12,6,20.3);(13,3,88.72);(13,14,138.35);(14,3,154.95);(15,16,69.35);(16,6,118.45);(16,7,116.48);(16,9,56.38);(17,6,142.92);(17,7,143.99);(18,0,242.91);(18,1,247.58);(18,3,200.86);(18,4,190.05);	(6,3,269.08);(6,4,264.23);(7,3,229.91);(7,4,222.93);(7,5,215.56);(8,3,187.38);(8,4,176.95);(8,5,169.81);(8,6,166.18);(8,7,166.28);(9,7,73.52);(10,6,58.02);(11,7,22.21);(12,8,41.08);(12,9,65.37);(16,6,118.45);(16,7,116.48);(16,9,56.38);(17,6,142.92);(17,7,143.99);(18,0,242.91);(18,1,247.58);(18,3,200.86);(18,4,190.05);(18,7,58.13);	(10,13,80.01);(12,5,47);(12,6,20.3);(12,11,80.18);(13,3,88.72);(13,6,64.24);(13,11,174.79);(13,14,138.35);(14,3,154.95);(14,4,134.56);(15,10,128.09);(15,11,155.79);(15,16,69.35);(15,17,35.81);(15,21,33.21);(18,6,58.84);
(12,8)	(12,9,25.27);	(6,3,296.07);(6,4,288.46);(7,3,258.45);(7,4,248.38);(7,5,238.38);(8,3,219.16);(8,4,205.98);(8,5,195.16);(8,6,187.04);(8,7,182.02);(9,8,93.76);(9,9,93.81);(10,8,73.99);(10,9,86.13);(11,7,49.54);(11,8,39);(12,7,41.08);(15,15,93.54);(16,6,137.27);(16,8,107.55);(16,9,85.21);(17,6,162.07);(17,7,158.79);(18,0,267.64);(18,1,275.43);(18,3,228.11);(18,4,214.19);	(6,3,296.07);(6,4,288.46);(7,3,258.45);(7,4,248.38);(7,5,238.38);(8,3,219.16);(8,4,205.98);(8,5,195.16);(8,6,187.04);(8,7,182.02);(9,8,93.76);(9,9,93.81);(10,8,73.99);(10,9,86.13);(11,7,49.54);(11,8,39);(12,9,25.27);(16,6,137.27);(16,8,107.55);(16,9,85.21);(17,6,162.07);(17,7,158.79);(18,0,267.64);(18,1,275.43);(18,3,228.11);(18,4,214.19);	(12,7,41.08);(15,15,93.54);
(12,9)	(12,10,30.26);(15,19,17.55);	(6,3,307.46);(6,4,297.86);(7,3,271.13);(7,4,258.95);(7,5,247.23);(8,3,234.31);(8,4,219.33);(8,5,206.25);(8,6,195.43);(8,7,187.35);(9,8,97.85);(9,9,93.14);(10,8,78.29);(11,8,46.32);(12,6,79.23);(12,7,65.37);(12,8,25.27);(15,15,117.15);(15,16,131.38);(16,6,145.8);(16,7,137.32);(16,8,113.8);(16,9,101.87);(17,6,169.99);(17,7,164.17);(18,0,277.57);(18,1,287.56);(18,3,240.05);(18,4,224.2);(18,7,31.53);	(6,3,307.46);(6,4,297.86);(7,3,271.13);(7,4,258.95);(7,5,247.23);(8,3,234.31);(8,4,219.33);(8,5,206.25);(8,6,195.43);(8,7,187.35);(9,8,97.85);(9,9,93.14);(10,8,78.29);(11,8,46.32);(12,10,30.26);(16,6,145.8);(16,7,137.32);(16,8,113.8);(17,6,169.99);(17,7,164.17);(18,0,277.57);(18,1,287.56);(18,3,240.05);(18,4,224.2);	(12,6,79.23);(12,7,65.37);(12,8,25.27);(15,15,117.15);(15,16,131.38);(15,19,17.55);(16,9,101.87);(18,7,31.53);
(12,10)		(6,3,307.81);(7,3,272.49);(7,4,257.39);(8,4,219.66);(8,5,203.93);(10,8,72.56);(12,9,30.26);(18,1,288.69);(18,3,239.5);	(6,3,307.81);(7,3,272.49);(7,4,257.39);(8,4,219.66);(8,5,203.93);(10,8,72.56);(18,1,288.69);(18,3,239.5);	(12,9,30.26);
(12,11)	(11,12,173.05);(12,13,13.75);(14,8,136.13);(14,9,115.64);(14,10,91.91);(15,2,151.19);(15,5,161.01);(18,5,34.84);(18,6,36.75);(18,7,62.06);(18,9,71.22);(18,11,143.3);(19,2,90.78);(19,3,104.59);(19,4,134.72);(19,5,123.07);	(6,3,334.47);(6,4,334.3);(7,3,295.84);(7,4,292.85);(7,5,288.97);(8,3,253.85);(8,4,247.8);(8,5,243.68);(8,6,241.91);(8,7,242.71);(9,7,151.46);(9,8,162.26);(9,9,166.62);(10,6,136.45);(10,9,160.56);(10,10,131.44);(10,13,53.37);(10,14,24.92);(11,4,125.58);(11,7,101.76);(11,8,112.83);(12,5,61.06);(12,6,68.86);(12,7,80.18);(13,1,157.85);(13,3,81.1);(13,4,43.28);(13,5,40.37);(13,6,18.32);(13,11,110.59);(13,12,121.65);(13,14,102.86);(14,3,112.22);(14,4,71.79);(15,9,129.09);(15,10,81.6);(15,11,91.09);(15,15,110.1);(15,16,91.96);(16,6,195.24);(16,7,193.28);(16,9,133.67);(17,6,219.28);(17,7,220.51);(18,0,312.45);(18,1,312.82);(18,2,281.35);(18,3,271.04);(18,4,264.14);(18,8,59.63);	(6,3,334.47);(6,4,334.3);(7,3,295.84);(7,4,292.85);(7,5,288.97);(8,3,253.85);(8,4,247.8);(8,5,243.68);(8,6,241.91);(8,7,242.71);(9,7,151.46);(9,8,162.26);(9,9,166.62);(10,6,136.45);(10,9,160.56);(11,4,125.58);(11,7,101.76);(11,8,112.83);(12,5,61.06);(12,6,68.86);(12,7,80.18);(12,13,13.75);(13,6,18.32);(15,15,110.1);(16,6,195.24);(16,7,193.28);(16,9,133.67);(17,6,219.28);(17,7,220.51);(18,0,312.45);(18,1,312.82);(18,2,281.35);(18,3,271.04);(18,4,264.14);(18,6,36.75);(18,7,62.06);	(10,10,131.44);(10,13,53.37);(10,14,24.92);(11,12,173.05);(13,1,157.85);(13,3,81.1);(13,4,43.28);(13,5,40.37);(13,11,110.59);(13,12,121.65);(13,14,102.86);(14,3,112.22);(14,4,71.79);(14,8,136.13);(14,9,115.64);(14,10,91.91);(15,2,151.19);(15,5,161.01);(15,9,129.09);(15,10,81.6);(15,11,91.09);(15,16,91.96);(18,5,34.84);(18,8,59.63);(18,9,71.22);(18,11,143.3);(19,2,90.78);(19,3,104.59);(19,4,134.72);(19,5,123.07);
(12,13)	(13,7,19.9);(18,7,48.53);	(6,3,331.19);(6,4,329.71);(7,3,292.75);(7,4,288.43);(7,5,283.46);(8,3,251.33);(8,4,243.95);(8,5,238.52);(8,6,235.45);(8,7,235.02);(9,7,143.62);(9,8,152.62);(9,9,155.93);(10,6,128.99);(10,8,134.41);(10,9,149.44);(10,10,143.61);(11,4,120.92);(11,7,94.12);(12,5,62.65);(12,6,64.93);(12,11,13.75);(13,1,169.87);(13,3,89.07);(13,6,20.99);(13,11,124.07);(14,4,85.22);(15,9,140.71);(15,11,104.6);(15,15,108.86);(15,16,95.77);(16,6,187.93);(16,7,185.08);(16,9,127.52);(17,6,212.24);(17,7,212.52);(18,0,307.97);(18,1,309.71);(18,2,278.65);(18,3,266.95);(18,4,258.78);(18,6,23.51);	(6,3,331.19);(6,4,329.71);(7,3,292.75);(7,4,288.43);(7,5,283.46);(8,3,251.33);(8,4,243.95);(8,5,238.52);(8,6,235.45);(8,7,235.02);(9,7,143.62);(9,8,152.62);(9,9,155.93);(10,6,128.99);(10,8,134.41);(10,9,149.44);(11,4,120.92);(11,7,94.12);(12,6,64.93);(13,7,19.9);(15,15,108.86);(16,6,187.93);(16,7,185.08);(16,9,127.52);(17,6,212.24);(17,7,212.52);(18,0,307.97);(18,1,309.71);(18,2,278.65);(18,3,266.95);(18,4,258.78);(18,6,23.51);(18,7,48.53);	(10,10,143.61);(12,5,62.65);(12,11,13.75);(13,1,169.87);(13,3,89.07);(13,6,20.99);(13,11,124.07);(14,4,85.22);(15,9,140.71);(15,11,104.6);(15,16,95.77);
(12,14)	(10,11,49.64);(10,12,96.43);(11,12,146.2);(14,11,46.01);(14,12,36.47);(15,2,123.56);(15,3,84.56);(15,14,27.49);(18,12,149.63);(18,13,143.7);(19,4,111.38);(19,5,105.4);	(14,8,132.18);(14,9,105.14);(14,10,71.93);(15,5,153.8);(15,13,30.23);(18,10,75.58);(18,11,131.19);(19,3,99.71);	(10,11,49.64);(15,13,30.23);(15,14,27.49);	(10,12,96.43);(11,12,146.2);(14,8,132.18);(14,9,105.14);(14,10,71.93);(14,11,46.01);(14,12,36.47);(15,2,123.56);(15,3,84.56);(15,5,153.8);(18,10,75.58);(18,11,131.19);(18,12,149.63);(18,13,143.7);(19,3,99.71);(19,4,111.38);(19,5,105.4);
(13,1)	(10,10,27.07);(10,13,112.27);(10,14,133.99);(12,11,157.85);(12,13,169.87);(13,2,56.08);(13,4,117.08);(13,5,126.97);(13,6,152.51);(13,12,62.47);(13,13,38.36);(13,14,55.41);(14,0,72.72);(14,1,70.15);(14,2,66.7);(14,3,51.93);(15,9,30.32);	(6,3,351.47);(7,3,313.66);(7,4,323.77);(7,5,329.72);(8,3,268.66);(8,4,276.19);(8,5,285.9);(8,6,297.41);(8,7,310.52);(11,3,130.93);(15,8,34.47);(15,15,160.53);(16,6,266.63);(17,6,284.04);(17,7,294.43);(18,0,342.45);(18,1,329.93);(18,2,295.86);(18,3,300.1);(18,4,305.45);	(6,3,351.47);(7,3,313.66);(7,4,323.77);(7,5,329.72);(8,3,268.66);(8,4,276.19);(8,5,285.9);(8,6,297.41);(8,7,310.52);(10,10,27.07);(10,13,112.27);(10,14,133.99);(11,3,130.93);(12,11,157.85);(12,13,169.87);(13,2,56.08);(13,4,117.08);(13,5,126.97);(13,6,152.51);(13,12,62.47);(13,13,38.36);(13,14,55.41);(14,3,51.93);(15,9,30.32);(15,15,160.53);(16,6,266.63);(17,6,284.04);(17,7,294.43);(18,0,342.45);(18,1,329.93);(18,2,295.86);(18,3,300.1);(18,4,305.45);	(14,0,72.72);(14,1,70.15);(14,2,66.7);(15,8,34.47);
(13,2)	(10,10,40.3);(12,3,28.49);(13,13,59.96);(15,7,133.87);(15,9,28.02);	(6,3,311.01);(7,3,271.86);(7,4,278.74);(7,5,282.39);(8,3,225.8);(8,4,230.13);(8,5,237.15);(8,6,246.51);(8,7,257.98);(11,3,75.92);(13,1,56.08);(15,8,90.43);(15,15,105.42);(16,6,212.84);(16,7,218.7);(17,6,231.44);(17,7,240.83);(18,0,298.14);(18,1,288.9);(18,2,254.29);(18,3,254.77);(18,4,257.38);	(6,3,311.01);(7,3,271.86);(7,4,278.74);(7,5,282.39);(8,3,225.8);(8,4,230.13);(8,5,237.15);(8,6,246.51);(8,7,257.98);(11,3,75.92);(12,3,28.49);(15,15,105.42);(16,6,212.84);(16,7,218.7);(17,6,231.44);(17,7,240.83);(18,0,298.14);(18,1,288.9);(18,2,254.29);(18,3,254.77);(18,4,257.38);	(10,10,40.3);(13,1,56.08);(13,13,59.96);(15,7,133.87);(15,8,90.43);(15,9,28.02);
(13,3)	(10,13,29.26);(10,14,64.72);(12,5,42.9);(12,7,88.72);(12,11,81.1);(12,13,89.07);(13,4,57.93);(13,5,42.3);(13,6,68.39);(18,6,99.63);	(6,3,297.48);(7,3,257.53);(7,4,260.49);(7,5,261.08);(8,3,211.27);(8,4,211.41);(8,5,214.59);(8,7,229.14);(9,7,146.02);(11,3,47.51);(11,4,105.18);(12,4,68.86);(15,15,73.93);(15,16,32.84);(16,6,182.2);(16,7,186.21);(16,8,170.4);(17,6,202.86);(17,7,210.24);(18,0,280.45);(18,1,275.12);(18,2,240.59);(18,3,236.54);(18,4,235.4);	(6,3,297.48);(7,3,257.53);(7,4,260.49);(7,5,261.08);(8,3,211.27);(8,4,211.41);(8,5,214.59);(8,7,229.14);(9,7,146.02);(10,13,29.26);(10,14,64.72);(11,3,47.51);(11,4,105.18);(12,4,68.86);(12,5,42.9);(12,7,88.72);(12,11,81.1);(12,13,89.07);(13,5,42.3);(13,6,68.39);(15,15,73.93);(15,16,32.84);(16,6,182.2);(16,7,186.21);(16,8,170.4);(17,6,202.86);(17,7,210.24);(18,0,280.45);(18,1,275.12);(18,2,240.59);(18,3,236.54);(18,4,235.4);(18,6,99.63);	(13,4,57.93);
(13,4)	(10,14,18.38);(12,11,43.28);(13,11,73.82);(14,4,32.98);(15,11,54.45);(18,8,24.49);(18,9,40.94);	(6,3,343.93);(7,3,304.48);(7,4,304.93);(7,5,303.46);(8,3,260.01);(8,4,257.43);(8,5,257.05);(8,6,259);(8,7,263.32);(9,7,173.16);(10,6,157.36);(11,4,139.37);(13,1,117.08);(13,3,57.93);(13,14,61.7);(14,3,69.8);(15,9,89.67);(15,10,38.89);(15,15,115.06);(15,16,82.75);(16,6,215.18);(16,7,215.7);(16,9,151.22);(17,6,238.24);(17,7,242.18);(18,0,324.82);(18,1,321.79);(18,2,288.57);(18,3,281.86);(18,4,277.95);	(6,3,343.93);(7,3,304.48);(7,4,304.93);(7,5,303.46);(8,3,260.01);(8,4,257.43);(8,5,257.05);(8,6,259);(8,7,263.32);(9,7,173.16);(10,6,157.36);(10,14,18.38);(11,4,139.37);(12,11,43.28);(13,3,57.93);(15,15,115.06);(15,16,82.75);(16,6,215.18);(16,7,215.7);(16,9,151.22);(17,6,238.24);(17,7,242.18);(18,0,324.82);(18,1,321.79);(18,2,288.57);(18,3,281.86);(18,4,277.95);	(13,1,117.08);(13,11,73.82);(13,14,61.7);(14,3,69.8);(14,4,32.98);(15,9,89.67);(15,10,38.89);(15,11,54.45);(18,8,24.49);(18,9,40.94);
(13,5)	(12,11,40.37);(13,11,104.41);(14,4,64.36);(15,11,85.6);	(6,3,315.06);(7,3,275.3);(7,4,274.44);(7,5,271.93);(8,3,230.49);(8,4,226.56);(8,5,225.3);(8,6,226.75);(8,7,230.91);(9,7,140.72);(10,6,124.86);(10,10,101.82);(10,13,15.03);(11,4,106.73);(11,7,91.93);(12,5,30.61);(12,6,51.96);(13,1,126.97);(13,3,42.3);(13,14,74.27);(14,3,88.31);(15,9,97.02);(15,15,83.52);(15,16,56.12);(16,6,182.7);(16,7,183.34);(16,9,118.51);(17,6,205.83);(17,7,209.79);(18,0,294.5);(18,1,292.88);(18,2,259.48);(18,3,251.25);(18,4,246.21);	(6,3,315.06);(7,3,275.3);(7,4,274.44);(7,5,271.93);(8,3,230.49);(8,4,226.56);(8,5,225.3);(8,6,226.75);(8,7,230.91);(9,7,140.72);(10,6,124.86);(11,4,106.73);(11,7,91.93);(12,5,30.61);(12,6,51.96);(12,11,40.37);(15,15,83.52);(15,16,56.12);(16,6,182.7);(16,7,183.34);(16,9,118.51);(17,6,205.83);(17,7,209.79);(18,0,294.5);(18,1,292.88);(18,2,259.48);(18,3,251.25);(18,4,246.21);	(10,10,101.82);(10,13,15.03);(13,1,126.97);(13,3,42.3);(13,11,104.41);(13,14,74.27);(14,3,88.31);(14,4,64.36);(15,9,97.02);(15,11,85.6);
(13,6)	(10,14,28.31);(12,11,18.32);(12,13,20.99);(13,11,116.99);(15,11,97.37);(18,6,34.54);	(6,3,319.39);(6,4,318.95);(7,3,280.34);(7,4,277.33);(7,5,273.34);(8,3,237.52);(8,4,231.41);(8,5,227.58);(8,6,226.33);(8,7,227.83);(9,7,136.28);(9,8,148.75);(9,9,154.36);(10,6,120.92);(10,9,148.9);(10,10,126.8);(10,13,42.23);(11,4,108.59);(11,7,86.2);(12,5,43.12);(12,6,51.18);(12,7,64.24);(13,1,152.51);(13,3,68.39);(13,14,98.56);(14,3,110.55);(15,9,122.8);(15,10,80.02);(15,15,92.38);(15,16,75.44);(16,6,179.99);(16,7,178.62);(16,9,117.37);(17,6,203.95);(17,7,205.8);(18,0,297.13);(18,1,297.59);(18,2,265.55);(18,3,255.13);(18,4,248.18);	(6,3,319.39);(6,4,318.95);(7,3,280.34);(7,4,277.33);(7,5,273.34);(8,3,237.52);(8,4,231.41);(8,5,227.58);(8,6,226.33);(8,7,227.83);(9,7,136.28);(9,8,148.75);(9,9,154.36);(10,6,120.92);(10,9,148.9);(11,4,108.59);(11,7,86.2);(12,5,43.12);(12,6,51.18);(12,7,64.24);(12,13,20.99);(15,15,92.38);(16,6,179.99);(16,7,178.62);(16,9,117.37);(17,6,203.95);(17,7,205.8);(18,0,297.13);(18,1,297.59);(18,2,265.55);(18,3,255.13);(18,4,248.18);(18,6,34.54);	(10,10,126.8);(10,13,42.23);(10,14,28.31);(12,11,18.32);(13,1,152.51);(13,3,68.39);(13,11,116.99);(13,14,98.56);(14,3,110.55);(15,9,122.8);(15,10,80.02);(15,11,97.37);(15,16,75.44);
(13,7)	(10,11,64.41);(11,12,187.77);(13,8,25.9);(13,9,45.99);(13,10,69.72);(14,12,80.88);(15,2,165.16);(15,5,185.17);(15,13,22.82);(15,14,48.79);(18,12,187.28);(19,5,142.05);	(6,4,335.46);(12,13,19.9);(18,6,19.52);(18,7,37.16);(19,3,128.73);	(6,4,335.46);(10,11,64.41);(13,8,25.9);(13,9,45.99);(13,10,69.72);(18,6,19.52);(18,7,37.16);	(11,12,187.77);(12,13,19.9);(14,12,80.88);(15,2,165.16);(15,5,185.17);(15,13,22.82);(15,14,48.79);(18,12,187.28);(19,3,128.73);(19,5,142.05);
(13,8)	(10,11,53.38);(13,9,20.17);(13,10,44.42);(15,18,29.86);	(13,7,25.9);	(13,9,20.17);(13,10,44.42);(15,18,29.86);	(10,11,53.38);(13,7,25.9);
(13,9)	(10,11,50.1);(13,10,24.75);(15,18,19.21);	(13,7,45.99);(13,8,20.17);(15,19,31.29);	(13,10,24.75);(15,19,31.29);	(10,11,50.1);(13,7,45.99);(13,8,20.17);(15,18,19.21);
(13,10)	(10,11,52.4);(15,14,62.93);	(13,7,69.72);(13,8,44.42);(13,9,24.75);(15,18,25.89);		(10,11,52.4);(13,7,69.72);(13,8,44.42);(13,9,24.75);(15,14,62.93);(15,18,25.89);
(13,11)	(10,11,166.05);(10,12,95.97);(12,11,110.59);(12,13,124.07);(14,8,34.17);(14,9,39.78);(14,10,62.45);(14,11,89.35);(14,12,120.77);(15,2,92.57);(18,5,83.23);(18,11,53.93);(19,2,25.89);(19,5,57.03);	(6,3,395.58);(7,3,357.06);(7,4,361.98);(7,5,364.12);(8,3,313.12);(8,4,315.01);(8,5,318.43);(8,6,323.59);(8,7,330.58);(9,7,243.38);(9,8,260.85);(9,9,268.88);(10,6,227.71);(10,9,264.33);(10,14,89.04);(11,3,153.49);(11,4,206.32);(11,7,196.06);(12,4,169.27);(12,7,174.79);(13,4,73.82);(13,5,104.41);(13,6,116.99);(15,11,19.64);(15,15,177.87);(15,17,139.62);(16,6,282.98);(16,7,285.09);(16,9,219.92);(17,6,304.77);(17,7,310.52);(18,0,381.34);(18,1,373.64);(18,2,340.61);(18,3,338.92);(18,4,339.17);	(6,3,395.58);(7,3,357.06);(7,4,361.98);(7,5,364.12);(8,3,313.12);(8,4,315.01);(8,5,318.43);(8,6,323.59);(8,7,330.58);(9,7,243.38);(9,8,260.85);(9,9,268.88);(10,6,227.71);(10,9,264.33);(10,11,166.05);(10,12,95.97);(10,14,89.04);(11,3,153.49);(11,4,206.32);(11,7,196.06);(12,4,169.27);(12,7,174.79);(12,11,110.59);(12,13,124.07);(13,4,73.82);(13,5,104.41);(13,6,116.99);(14,10,62.45);(14,11,89.35);(14,12,120.77);(15,11,19.64);(15,15,177.87);(15,17,139.62);(16,6,282.98);(16,7,285.09);(16,9,219.92);(17,6,304.77);(17,7,310.52);(18,0,381.34);(18,1,373.64);(18,2,340.61);(18,3,338.92);(18,4,339.17);(18,5,83.23);(19,2,25.89);	(14,8,34.17);(14,9,39.78);(15,2,92.57);(18,11,53.93);(19,5,57.03);
(13,12)	(12,11,121.65);	(6,3,378.37);(7,3,339.93);(7,4,346.69);(7,5,350.24);(8,3,295.45);(8,4,299.29);(8,5,304.87);(8,6,312.24);(8,7,321.41);(9,7,237.61);(10,6,222.17);(10,10,43.94);(11,3,139.78);(11,4,197.79);(11,7,193.21);(12,3,94.42);(12,4,161.09);(12,5,127.45);(13,1,62.47);(13,13,25.59);(13,14,42.35);(14,0,77.24);(15,7,96.67);(15,9,54.75);(15,15,166.93);(15,16,125.82);(16,6,274.57);(16,7,278.29);(16,8,261.7);(17,6,295.1);(17,7,302.52);(18,0,365.92);(18,1,356.46);(18,2,322.96);(18,3,323.32);(18,4,325.39);	(6,3,378.37);(7,3,339.93);(7,4,346.69);(7,5,350.24);(8,3,295.45);(8,4,299.29);(8,5,304.87);(8,6,312.24);(8,7,321.41);(9,7,237.61);(10,6,222.17);(10,10,43.94);(11,3,139.78);(11,4,197.79);(11,7,193.21);(12,3,94.42);(12,4,161.09);(12,5,127.45);(12,11,121.65);(13,14,42.35);(15,9,54.75);(15,15,166.93);(15,16,125.82);(16,6,274.57);(16,7,278.29);(16,8,261.7);(17,6,295.1);(17,7,302.52);(18,0,365.92);(18,1,356.46);(18,2,322.96);(18,3,323.32);(18,4,325.39);	(13,1,62.47);(13,13,25.59);(14,0,77.24);(15,7,96.67);
(13,13)	(13,12,25.59);(14,0,67.81);	(6,3,368.83);(7,3,330.27);(7,4,337.95);(7,5,342);(8,3,284.97);(8,4,289.85);(8,5,296.76);(8,6,305.54);(10,10,22.25);(13,1,38.36);(13,2,59.96);(15,7,84.65);(15,9,35.49);(18,0,357.16);(18,1,346.92);(18,2,312.83);(18,3,314.21);(18,4,317.06);	(6,3,368.83);(7,3,330.27);(7,4,337.95);(7,5,342);(8,3,284.97);(8,4,289.85);(8,5,296.76);(8,6,305.54);(10,10,22.25);(13,2,59.96);(13,12,25.59);(15,9,35.49);(18,0,357.16);(18,1,346.92);(18,2,312.83);(18,3,314.21);(18,4,317.06);	(13,1,38.36);(14,0,67.81);(15,7,84.65);
(13,14)	(10,13,60.52);(10,14,78.7);(12,5,91.38);(12,6,118.08);(12,7,138.35);(12,11,102.86);(13,4,61.7);(13,5,74.27);(13,6,98.56);(13,12,42.35);(14,3,18.74);	(6,3,342.13);(7,3,302.9);(7,4,308.61);(7,5,311.17);(8,3,257.11);(8,4,260.03);(8,5,265.3);(8,6,272.74);(10,10,28.64);(13,1,55.41);(15,9,29.15);(15,16,85.55);(16,6,235.57);(17,7,263.63);(18,0,328.17);(18,1,319.96);(18,2,285.63);(18,3,284.75);(18,4,285.88);	(6,3,342.13);(7,3,302.9);(7,4,308.61);(7,5,311.17);(8,3,257.11);(8,4,260.03);(8,5,265.3);(8,6,272.74);(10,13,60.52);(10,14,78.7);(12,5,91.38);(12,6,118.08);(12,7,138.35);(12,11,102.86);(13,4,61.7);(13,5,74.27);(13,6,98.56);(15,16,85.55);(16,6,235.57);(17,7,263.63);(18,0,328.17);(18,1,319.96);(18,2,285.63);(18,3,284.75);(18,4,285.88);	(10,10,28.64);(13,1,55.41);(13,12,42.35);(14,3,18.74);(15,9,29.15);
(14,0)	(11,14,97.48);(13,12,77.24);(14,1,26.54);(14,2,54.54);(14,5,46.96);(15,5,89.84);(15,6,25.75);	(6,3,423.82);(7,3,386.23);(7,4,396.32);(7,5,401.9);(8,3,341.36);(8,4,348.56);(13,1,72.72);(13,13,67.81);(15,9,94.28);(18,0,415.04);(18,1,402.36);(18,2,368.5);(18,3,372.63);	(6,3,423.82);(7,3,386.23);(7,4,396.32);(7,5,401.9);(8,3,341.36);(8,4,348.56);(11,14,97.48);(13,1,72.72);(13,12,77.24);(13,13,67.81);(14,1,26.54);(14,2,54.54);(15,5,89.84);(15,9,94.28);(18,0,415.04);(18,1,402.36);(18,2,368.5);(18,3,372.63);	(14,5,46.96);(15,6,25.75);
(14,1)	(14,2,29.68);(14,5,43.56);(15,6,29.69);	(6,3,417.52);(7,3,379.46);(7,4,388.21);(7,5,392.86);(8,3,334.51);(8,4,340.31);(8,5,347.85);(10,10,70.76);(13,1,70.15);(14,0,26.54);(15,7,49.03);(15,9,84.11);(18,0,407.21);(18,1,395.82);(18,2,361.95);(18,3,364.53);(18,4,368.04);	(6,3,417.52);(7,3,379.46);(7,4,388.21);(7,5,392.86);(8,3,334.51);(8,4,340.31);(8,5,347.85);(10,10,70.76);(13,1,70.15);(14,2,29.68);(15,9,84.11);(18,0,407.21);(18,1,395.82);(18,2,361.95);(18,3,364.53);(18,4,368.04);	(14,0,26.54);(14,5,43.56);(15,6,29.69);(15,7,49.03);
(14,2)	(15,6,57.63);	(6,3,400.4);(7,3,362.27);(7,4,370.1);(7,5,374.35);(8,3,317.87);(8,4,322.74);(8,5,329.22);(8,6,337.34);(10,10,57.81);(12,3,118.09);(13,1,66.7);(14,0,54.54);(14,1,29.68);(15,7,75.04);(15,9,70.73);(18,0,389.16);(18,1,378.61);(18,2,345.14);(18,3,346.7);(18,4,349.61);	(6,3,400.4);(7,3,362.27);(7,4,370.1);(7,5,374.35);(8,3,317.87);(8,4,322.74);(8,5,329.22);(8,6,337.34);(10,10,57.81);(12,3,118.09);(13,1,66.7);(15,9,70.73);(18,0,389.16);(18,1,378.61);(18,2,345.14);(18,3,346.7);(18,4,349.61);	(14,0,54.54);(14,1,29.68);(15,6,57.63);(15,7,75.04);
(14,3)	(10,13,75.69);(10,14,87.65);(12,6,134.78);(12,7,154.95);(12,11,112.22);(13,4,69.8);(13,5,88.31);(13,6,110.55);	(6,3,358.58);(7,3,319.67);(7,4,325.99);(7,5,329.06);(8,3,274.32);(8,4,277.81);(8,5,283.39);(8,6,290.98);(8,7,300.46);(9,7,217.4);(10,6,202.04);(10,10,26.68);(11,3,117.79);(11,4,176.93);(12,3,71.6);(12,4,140.37);(12,5,108.23);(13,1,51.93);(13,14,18.74);(15,9,34.8);(15,15,145.51);(15,16,103.97);(16,6,253.77);(16,7,257.85);(16,8,241.69);(17,6,274.07);(17,7,281.82);(18,0,345.41);(18,1,336.52);(18,2,302.46);(18,3,302.28);(18,4,303.93);	(6,3,358.58);(7,3,319.67);(7,4,325.99);(7,5,329.06);(8,3,274.32);(8,4,277.81);(8,5,283.39);(8,6,290.98);(8,7,300.46);(9,7,217.4);(10,6,202.04);(10,13,75.69);(10,14,87.65);(11,3,117.79);(11,4,176.93);(12,3,71.6);(12,4,140.37);(12,5,108.23);(12,6,134.78);(12,7,154.95);(12,11,112.22);(13,4,69.8);(13,5,88.31);(13,6,110.55);(13,14,18.74);(15,9,34.8);(15,15,145.51);(15,16,103.97);(16,6,253.77);(16,7,257.85);(16,8,241.69);(17,6,274.07);(17,7,281.82);(18,0,345.41);(18,1,336.52);(18,2,302.46);(18,3,302.28);(18,4,303.93);	(10,10,26.68);(13,1,51.93);
